,song_id,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1730,1730,Love Really Hurts Without You,0.518,0.905,5.0,0.034,0.00201,4.67e-06,0.095,0.96,140.989
1731,1731,Uptown Girl - Radio Edit,0.649,0.9,6.0,0.0311,0.0108,0.000395,0.523,0.893,128.995
1732,1732,Most Girls,0.753,0.745,11.0,0.0312,0.0392,0.00321,0.0664,0.692,97.919
1733,1733,Glad You Came,0.562,0.857,7.0,0.0801,0.0383,0.0,0.11,0.539,126.883
1734,1734,Can'T Touch It,0.584,0.863,4.0,0.194,0.000331,0.206,0.207,0.695,103.946
1735,1735,Piece of Me,0.769,0.638,11.0,0.216,0.0902,0.0,0.0857,0.782,115.007
1736,1736,Never Gonna Give You Up,0.727,0.939,8.0,0.0369,0.135,4.35e-05,0.151,0.916,113.33
1737,1737,Anywhere For You,0.533,0.913,3.0,0.0663,0.0314,1.42e-06,0.104,0.336,128.022
1738,1738,Is There Something I Should Know?,0.57,0.967,7.0,0.076,0.0218,6.44e-06,0.285,0.776,124.856
1739,1739,Mother-in-Law - 2002 Remaster,0.747,0.631,7.0,0.0409,0.713,0.00024,0.303,0.753,127.416
1740,1740,One,0.511,0.536,0.0,0.0302,0.256,0.00265,0.122,0.357,90.358
1741,1741,Don't Waste Your Time,0.56,0.927,4.0,0.0471,0.00717,1.62e-06,0.113,0.545,121.938
1742,1742,All Over You,0.316,0.819,1.0,0.0529,0.00646,1.35e-06,0.292,0.344,131.932
1743,1743,Crush,0.73,0.698,1.0,0.0288,0.0324,0.0,0.0928,0.603,115.033
1744,1744,A Sky Full of Stars,0.545,0.675,6.0,0.0279,0.00617,0.00197,0.209,0.162,124.97
1745,1745,Shameless,0.377,0.651,4.0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607
1746,1746,Listen To What The Man Said - 1993 Digital Remaster,0.502,0.54,7.0,0.0405,0.0328,4.17e-05,0.277,0.531,113.171
1747,1747,Bedroom Floor,0.678,0.679,1.0,0.0644,0.301,0.000136,0.112,0.218,119.977
1748,1748,In2,0.553,0.662,8.0,0.129,0.342,0.0,0.141,0.561,98.368
1749,1749,Rise & Fall,0.576,0.94,11.0,0.0579,0.0834,0.0,0.0526,0.552,98.022
1750,1750,Bitter Tears,0.587,0.818,0.0,0.0304,0.0109,2.62e-06,0.195,0.682,113.97
1751,1751,Shotgun,0.673,0.735,5.0,0.0457,0.286,0.0,0.242,0.754,115.744
1752,1752,Home,0.618,0.732,0.0,0.0602,0.00631,6.41e-05,0.0729,0.27,100.015
1753,1753,Long Day,0.458,0.822,8.0,0.0431,0.00279,0.0,0.15,0.6,104.103
1754,1754,Let My Love Open The Door,0.651,0.653,0.0,0.0545,0.365,0.000117,0.0742,0.729,164.912
1755,1755,Wolves,0.715,0.802,11.0,0.0394,0.139,0.0,0.177,0.327,124.989
1756,1756,I Don't Wanna Be In Love (Dance Floor Anthem),0.642,0.875,6.0,0.042,0.0233,0.0,0.19,0.556,124.946
1757,1757,No Money,0.671,0.916,6.0,0.0397,0.0282,0.00762,0.24,0.803,126.01
1758,1758,Savage,0.843,0.741,11.0,0.334,0.0252,0.0,0.096,0.68,168.983
1759,1759,"1, 2 Step (feat. Missy Elliott) - Main",0.939,0.498,5.0,0.161,0.0444,0.00128,0.0475,0.801,113.053
1760,1760,Drops of Jupiter (Tell Me),0.481,0.638,0.0,0.0276,0.153,0.0,0.154,0.497,79.064
1761,1761,Down,0.727,0.68,2.0,0.0286,0.0101,0.0,0.0821,0.728,132.012
1762,1762,No Diggity,0.74,0.709,6.0,0.0674,0.0536,0.0,0.11,0.69,121.998
1763,1763,Rare,0.838,0.545,5.0,0.0706,0.208,8.01e-05,0.103,0.631,114.998
1764,1764,Fight For Your Right,0.503,0.858,8.0,0.0657,0.00757,0.00234,0.0803,0.419,133.615
1765,1765,Feel the Beat,0.569,0.913,8.0,0.0638,0.00618,0.834,0.287,0.504,137.822
1766,1766,Great Southern Land,0.717,0.837,9.0,0.0278,0.244,0.000145,0.067,0.468,120.142
1767,1767,Soak Up The Sun,0.711,0.735,4.0,0.0432,0.0378,0.0,0.107,0.698,119.974
1768,1768,Smells Like Teen Spirit,0.48,0.875,1.0,0.0429,1.62e-05,0.000751,0.103,0.826,116.754
1769,1769,Looking for an Echo,0.628,0.264,9.0,0.0275,0.633,0.0,0.0809,0.312,106.271
1770,1770,Sundown,0.794,0.427,11.0,0.029,0.334,1.04e-05,0.0703,0.751,105.732
1771,1771,And I Love You So,0.417,0.282,10.0,0.0262,0.925,0.253,0.155,0.244,91.653
1772,1772,Three Little Pigs,0.449,0.95,7.0,0.225,0.0115,3.66e-05,0.514,0.339,144.469
1773,1773,Kings & Queens,0.637,0.69,1.0,0.0405,0.00786,0.0,0.124,0.457,129.857
1774,1774,Because I Love You,0.386,0.295,2.0,0.0339,0.701,0.119,0.582,0.389,151.209
1775,1775,1-800-273-8255,0.627,0.572,5.0,0.0373,0.568,1.52e-06,0.198,0.361,100.041
1776,1776,When Will I Be Loved,0.521,0.712,4.0,0.0385,0.311,0.0,0.384,0.812,118.029
1777,1777,Work,0.725,0.534,11.0,0.0946,0.0752,0.0,0.0919,0.558,91.974
1778,1778,Wild Weekend,0.554,0.65,6.0,0.039,0.446,0.0756,0.112,0.879,123.583
1779,1779,Kiss My (Uh Oh),0.638,0.878,5.0,0.0484,0.0151,0.000223,0.308,0.481,103.948
1780,1780,Tell Him (Duet with Barbra Streisand),0.261,0.38,4.0,0.0491,0.623,0.0,0.105,0.0793,74.463
1781,1781,Time to Pretend,0.457,0.936,2.0,0.0474,9.31e-05,0.161,0.234,0.47,100.98
1782,1782,I Just Wanna Live,0.804,0.832,10.0,0.0347,0.0148,0.0,0.107,0.9,111.023
1783,1783,Three Little Birds,0.814,0.482,9.0,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404
1784,1784,All In My Head (Flex) (feat. Fetty Wap),0.689,0.791,0.0,0.053,0.023,0.0,0.0526,0.755,95.04
1785,1785,Out Of The Blue,0.445,0.71,6.0,0.0281,0.197,0.0,0.104,0.238,75.845
1786,1786,Romeo's Tune,0.571,0.721,9.0,0.0307,0.404,0.00961,0.299,0.733,95.027
1787,1787,The Only Way Is Up (Original),0.623,0.782,11.0,0.0416,0.101,0.00403,0.267,0.712,124.614
1788,1788,Check It Out,0.858,0.676,3.0,0.0746,0.0523,3.68e-05,0.103,0.7,129.991
1789,1789,I've Been Everywhere,0.387,0.579,6.0,0.0397,0.896,0.0131,0.153,0.922,119.788
1790,1790,Old Me,0.726,0.62,0.0,0.0469,0.316,0.0,0.279,0.466,127.9
1791,1791,Upside Down,0.887,0.904,5.0,0.0703,0.079,0.0101,0.0165,0.89,107.955
1792,1792,Rapture (feat.Nadia Ali),0.661,0.855,8.0,0.0377,0.0722,0.0185,0.199,0.601,123.943
1793,1793,The Tide Is High,0.779,0.676,11.0,0.0259,0.0417,0.0329,0.125,0.962,96.961
1794,1794,Dancing Queen,0.539,0.884,9.0,0.0403,0.382,0.00166,0.76,0.752,100.812
1795,1795,Hang on Sloopy,0.747,0.612,7.0,0.0377,0.171,3e-05,0.05,0.96,114.903
1796,1796,Dog Days Are Over,0.494,0.831,7.0,0.0996,0.0363,0.00345,0.119,0.271,150.248
1797,1797,Fun (feat. Chris Brown),0.793,0.774,0.0,0.0478,0.156,0.0,0.193,0.547,113.967
1798,1798,Show Me the Night,0.679,0.686,4.0,0.0367,0.000109,0.183,0.128,0.769,122.975
1799,1799,Rhinestone Cowboy,0.687,0.437,0.0,0.0287,0.189,8.18e-05,0.0762,0.74,114.973
1800,1800,He'll Have to Stay,0.45,0.0843,10.0,0.0406,0.984,7.58e-05,0.133,0.36,81.869
1801,1801,So Sad (To Watch Good Love Go Bad) - 2007 Remaster,0.545,0.197,4.0,0.0285,0.646,0.0,0.291,0.338,102.229
1802,1802,Way Down Yonder In New Orleans,0.453,0.672,8.0,0.0469,0.762,0.0,0.321,0.814,142.81
1803,1803,You Can't Hurry Love - Mono,0.7,0.876,10.0,0.105,0.479,0.0,0.119,0.617,97.682
1804,1804,I Knew You Were Trouble,0.499,0.467,6.0,0.0461,0.00593,1.65e-06,0.0361,0.637,76.76
1805,1805,Day After Day - Remastered 2010,0.399,0.686,5.0,0.0311,0.109,0.000874,0.112,0.377,101.806
1806,1806,Cheap Wine,0.679,0.891,0.0,0.036,0.185,0.0,0.243,0.846,123.66
1807,1807,Say My Name,0.729,0.788,10.0,0.0908,0.0703,0.0,0.115,0.857,118.039
1808,1808,Peer Pressure,0.631,0.715,1.0,0.0277,0.0299,0.0,0.122,0.42,135.826
1809,1809,Looks Like Sex,0.728,0.656,2.0,0.0378,0.151,0.0,0.28,0.287,104.998
1810,1810,Hanging By A Moment,0.54,0.866,1.0,0.0364,0.00103,0.0,0.0971,0.441,124.595
1811,1811,You're Nobody 'Til Somebody Loves You,0.418,0.925,6.0,0.0926,0.0113,0.0,0.0773,0.596,155.73
1812,1812,Only Want You,0.471,0.419,9.0,0.033,0.641,0.0,0.147,0.216,128.016
1813,1813,Can You Feel,0.608,0.727,8.0,0.03,0.0017,7.35e-05,0.172,0.389,113.973
1814,1814,Replay,0.706,0.751,9.0,0.0708,0.173,0.0,0.168,0.195,91.031
1815,1815,My Prerogative - Remastered,0.763,0.935,10.0,0.104,0.0081,3.45e-06,0.0739,0.636,111.026
1816,1816,Ring of Fire,0.659,0.585,7.0,0.0288,0.623,0.000213,0.348,0.784,104.111
1817,1817,Karma Police,0.36,0.505,7.0,0.026,0.0626,9.22e-05,0.172,0.317,74.807
1818,1818,Catch My Disease,0.766,0.684,11.0,0.0324,0.0199,2.15e-05,0.173,0.929,115.983
1819,1819,Global Concepts,0.733,0.801,4.0,0.195,0.356,9.37e-06,0.365,0.664,107.961
1820,1820,Get Up Offa That Thing,0.883,0.664,4.0,0.411,0.225,2.3e-06,0.941,0.8,118.104
1821,1821,Call on Me - Radio Mix,0.597,0.837,10.0,0.375,0.00427,0.00115,0.839,0.447,126.342
1822,1822,Hero,0.501,0.378,4.0,0.029,0.735,0.0,0.119,0.178,119.987
1823,1823,Cats In The Cradle,0.399,0.523,8.0,0.0361,0.143,0.0,0.0769,0.436,74.836
1824,1824,Coming Home,0.61,0.928,4.0,0.0585,0.152,3.1e-06,0.107,0.644,144.034
1825,1825,Red Desert,0.504,0.83,9.0,0.121,0.0205,2.49e-06,0.0563,0.449,133.929
1826,1826,Don't Leave,0.657,0.703,1.0,0.0753,0.222,0.0,0.256,0.338,122.381
1827,1827,Cash in My Pocket (feat. Daniel Merriweather),0.69,0.949,4.0,0.153,0.00717,0.0,0.65,0.691,116.195
1828,1828,Live It Up,0.688,0.781,7.0,0.0269,0.267,0.0,0.054,0.934,119.847
1829,1829,Turn Up Your Radio,0.411,0.717,4.0,0.0868,0.509,0.65,0.46,0.631,82.792
1830,1830,Angels,0.494,0.451,2.0,0.0506,0.442,1.47e-05,0.0781,0.22,167.504
1831,1831,Don't Call Me,0.681,0.726,0.0,0.074,0.0285,6.09e-05,0.156,0.22,113.983
1832,1832,Sun Comes Up (feat. James Arthur),0.619,0.858,10.0,0.0929,0.00791,0.0,0.173,0.23,106.017
1833,1833,Trigger,0.394,0.374,2.0,0.0382,0.368,0.000149,0.13,0.0521,120.219
1834,1834,I Don't Feel Like Dancin' - Radio Edit,0.711,0.924,7.0,0.0282,0.0156,0.0,0.114,0.912,108.033
1835,1835,Dark Times,0.585,0.421,7.0,0.0707,0.106,9.54e-06,0.14,0.24,132.986
1836,1836,Six Ribbons - Soundtrack Version,0.614,0.159,4.0,0.0341,0.9,0.0,0.114,0.443,114.097
1837,1837,Change Your Life,0.514,0.756,6.0,0.0406,0.0786,0.0,0.359,0.361,160.11
1838,1838,Met Him Last Night (feat. Ariana Grande),0.538,0.512,4.0,0.0262,0.22,0.0,0.101,0.12,144.978
1839,1839,Chanson d'Amour,0.47,0.314,2.0,0.0265,0.0293,0.000479,0.167,0.575,98.927
1840,1840,To Be Human,0.437,0.562,0.0,0.0403,0.162,1.64e-05,0.0838,0.23,81.884
1841,1841,The Freshmen,0.577,0.497,1.0,0.0235,0.0619,1.07e-05,0.11,0.279,99.662
1842,1842,South of the Border (feat. Camila Cabello & Cardi B),0.857,0.621,9.0,0.0825,0.148,0.0,0.0865,0.668,97.989
1843,1843,Pray For Me (with Kendrick Lamar),0.735,0.677,2.0,0.093,0.0762,2.17e-05,0.111,0.188,100.584
1844,1844,I Believe,0.491,0.458,11.0,0.027,0.653,0.0,0.164,0.238,141.724
1845,1845,"Hello, You Beautiful Thing",0.708,0.457,2.0,0.0376,0.542,0.0,0.0984,0.268,138.072
1846,1846,Anyone Who Had a Heart - 2003 Remaster,0.49,0.455,7.0,0.0312,0.821,0.257,0.221,0.413,80.371
1847,1847,Holy Grail,0.648,0.946,1.0,0.0369,0.125,0.0071,0.337,0.712,100.896
1848,1848,Return To Innocence,0.476,0.584,10.0,0.038,0.119,0.0,0.274,0.417,88.026
1849,1849,City Lights,0.402,0.618,9.0,0.0437,0.00628,0.183,0.157,0.49,114.641
1850,1850,"I'll Be Missing You (feat. Faith Evans, 112)",0.862,0.479,7.0,0.0645,0.0523,0.00126,0.589,0.924,109.877
1851,1851,Since U Been Gone,0.664,0.741,0.0,0.0343,0.00169,0.0502,0.113,0.409,131.006
1852,1852,Too Much Love Will Kill You - Remastered 2011,0.385,0.395,7.0,0.0313,0.58,6.31e-05,0.159,0.21,72.933
1853,1853,Teach Your Children,0.497,0.285,2.0,0.0264,0.643,1.69e-05,0.389,0.667,154.707
1854,1854,Total Eclipse of the Heart,0.431,0.569,8.0,0.0781,0.204,0.0,0.302,0.18,131.442
1855,1855,Sunchyme,0.694,0.977,4.0,0.0734,0.0115,0.1,0.0916,0.333,132.994
1856,1856,Listen To Your Heart,0.539,0.583,1.0,0.0275,0.108,0.0,0.111,0.337,86.063
1857,1857,Love & Devotion - Club Mix,0.784,0.647,10.0,0.243,0.0121,0.000549,0.0873,0.631,102.171
1858,1858,Couldn't Get It Right,0.727,0.641,2.0,0.0392,0.0234,0.0136,0.109,0.652,102.589
1859,1859,Tainted Love,0.542,0.45,7.0,0.0361,0.558,6.43e-06,0.579,0.626,144.437
1860,1860,7 Days and One Week - Radio Edit,0.778,0.938,1.0,0.051,0.00316,0.876,0.0573,0.498,137.863
1861,1861,Most Girls,0.755,0.57,9.0,0.0888,0.0416,0.0,0.0891,0.406,102.991
1862,1862,Tell It on the Mountain,0.619,0.261,2.0,0.0357,0.757,0.0,0.259,0.658,116.379
1863,1863,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0.735,0.451,0.0,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973
1864,1864,Way Back Home - Original,0.543,0.777,11.0,0.0837,0.0965,0.0089,0.161,0.445,126.0
1865,1865,On My Own,0.62,0.402,5.0,0.0264,0.337,6.13e-05,0.312,0.483,92.093
1866,1866,Walking the Dog - Mono,0.803,0.494,8.0,0.0326,0.711,0.000561,0.0623,0.774,115.771
1867,1867,Dynamite,0.754,0.804,4.0,0.0853,0.00332,0.0,0.0329,0.818,119.968
1868,1868,Hearts a Mess,0.77,0.501,5.0,0.037,0.0794,0.18,0.166,0.525,125.081
1869,1869,Heat Waves,0.761,0.525,11.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
1870,1870,Universe,0.568,0.543,10.0,0.0344,0.475,1.45e-05,0.158,0.601,81.098
1871,1871,I Lived,0.596,0.846,9.0,0.0456,0.0734,0.0,0.248,0.317,120.017
1872,1872,Zoom,0.557,0.692,8.0,0.0251,0.0799,0.0,0.183,0.587,104.733
1873,1873,I Told the Brook,0.553,0.194,5.0,0.0313,0.898,6.32e-06,0.107,0.355,106.575
1874,1874,Midnight Blue,0.641,0.836,0.0,0.0284,0.105,0.0335,0.0714,0.659,113.758
1875,1875,Written in the Scars,0.597,0.624,10.0,0.128,0.0198,0.0,0.0893,0.631,166.201
1876,1876,Ma Belle Amie - US Version,0.425,0.503,7.0,0.0458,0.1,0.000749,0.169,0.701,86.562
1877,1877,Choir,0.653,0.709,5.0,0.0656,0.0707,0.0,0.0878,0.671,87.01
1878,1878,We All Want The Same Thing,0.706,0.712,4.0,0.0358,0.111,0.0,0.121,0.783,117.007
1879,1879,You're in My Heart (The Final Acclaim),0.554,0.293,9.0,0.0341,0.632,0.0,0.13,0.354,103.293
1880,1880,Love Myself,0.617,0.759,0.0,0.0677,0.0026,0.0,0.419,0.324,122.925
1881,1881,Easier,0.505,0.428,5.0,0.221,0.489,0.0,0.0977,0.618,175.813
1882,1882,Would You Ever,0.653,0.91,10.0,0.0566,0.0079,0.0,0.318,0.0921,126.047
1883,1883,Not Over,0.598,0.94,9.0,0.0321,0.00245,2.38e-05,0.19,0.73,114.024
1884,1884,Not In Love - Radio Mix,0.765,0.885,0.0,0.0387,0.0406,0.0,0.0604,0.873,117.032
1885,1885,I See Red,0.298,0.824,0.0,0.0731,0.357,6.57e-06,0.471,0.393,187.284
1886,1886,Church,0.556,0.686,10.0,0.0346,0.0279,0.0,0.41,0.231,94.054
1887,1887,A Glass Of Champagne,0.561,0.719,7.0,0.0303,0.21,0.000476,0.428,0.963,137.93
1888,1888,Mousetrap Heart,0.6,0.769,8.0,0.0439,0.0316,0.0,0.0655,0.853,79.944
1889,1889,The Most Beautiful Girl,0.566,0.409,7.0,0.0265,0.702,3.36e-06,0.101,0.458,103.233
1890,1890,Best Night,0.667,0.723,3.0,0.0571,0.00635,0.0,0.0636,0.538,128.023
1891,1891,Cry Baby,0.476,0.298,10.0,0.0379,0.809,3.12e-06,0.579,0.682,152.712
1892,1892,Scar,0.653,0.789,0.0,0.0522,0.378,0.0,0.276,0.834,91.787
1893,1893,Better,0.442,0.585,0.0,0.0964,0.0984,0.391,0.14,0.116,97.565
1894,1894,Double Vision,0.581,0.888,0.0,0.0587,0.0018,0.0,0.413,0.629,120.041
1895,1895,Unorthodox,0.719,0.948,2.0,0.0358,0.00511,7.13e-06,0.223,0.539,112.001
1896,1896,Da Doo Ron Ron (When He Walked Me Home),0.535,0.797,3.0,0.0459,0.48,3.42e-05,0.141,0.613,148.835
1897,1897,Love Me Two Times,0.684,0.698,9.0,0.041,0.332,5.16e-06,0.122,0.839,132.846
1898,1898,Crash,0.71,0.645,0.0,0.054,0.227,0.0982,0.093,0.254,104.018
1899,1899,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",0.636,0.645,7.0,0.0433,0.0469,5.4e-05,0.0838,0.962,149.465
1900,1900,You're Still The One,0.556,0.513,3.0,0.029,0.476,0.0,0.237,0.665,133.803
1901,1901,Don't Pay The Ferryman,0.535,0.721,4.0,0.0402,0.123,0.000185,0.665,0.793,151.996
1902,1902,I Can't Stay Mad at You,0.543,0.763,1.0,0.0327,0.621,1.78e-05,0.221,0.816,120.62
1903,1903,Broken (feat. Amy Lee),0.436,0.584,3.0,0.0343,0.00919,0.000257,0.172,0.184,123.777
1904,1904,Summer Nights - From “Grease” Soundtrack,0.748,0.644,2.0,0.059,0.617,3.39e-05,0.0764,0.629,124.347
1905,1905,Stay Awake - Radio Edit,0.532,0.958,9.0,0.139,0.00794,0.0,0.0936,0.322,134.886
1906,1906,Runaway,0.525,0.592,10.0,0.0364,0.696,1.26e-05,0.0912,0.883,151.727
1907,1907,Love Is in the Air - Ballroom Mix,0.72,0.827,0.0,0.0446,0.0185,0.0013,0.0899,0.735,120.958
1908,1908,Too Much Time Together,0.563,0.841,2.0,0.0519,0.263,0.000258,0.0751,0.954,154.876
1909,1909,If You Love Me (Let Me Know),0.597,0.666,5.0,0.0358,0.535,0.0,0.149,0.806,128.76
1910,1910,Grace Kelly,0.675,0.828,0.0,0.0454,0.0242,0.0102,0.364,0.669,122.229
1911,1911,Ashes,0.712,0.568,5.0,0.0546,0.0947,0.0,0.169,0.46,130.019
1912,1912,In Love,0.646,0.653,3.0,0.0892,0.045,0.0,0.0904,0.729,144.033
1913,1913,Beautiful Trauma,0.641,0.624,7.0,0.0678,0.0756,3.76e-06,0.387,0.207,95.969
1914,1914,Get Together,0.542,0.492,2.0,0.0256,0.467,0.00105,0.0863,0.58,103.064
1915,1915,Tip Of My Tongue,0.652,0.876,4.0,0.0408,0.0226,0.0127,0.0872,0.783,97.906
1916,1916,Red Lights,0.654,0.83,10.0,0.0366,0.000629,1.13e-06,0.121,0.548,124.989
1917,1917,Kiss Your Mama!,0.658,0.984,7.0,0.0671,0.212,0.000117,0.347,0.523,129.45
1918,1918,Down On The Border,0.69,0.412,9.0,0.0392,0.63,4.03e-05,0.052,0.573,130.74
1919,1919,Poker Face,0.848,0.828,8.0,0.0714,0.136,1.35e-06,0.114,0.794,119.0
1920,1920,You Took The Words Right Out of My Mouth (Hot Summer Night),0.459,0.681,2.0,0.0794,0.254,0.0,0.498,0.68,125.02
1921,1921,Lisztomania,0.635,0.786,0.0,0.0377,0.0349,0.00767,0.497,0.305,97.54
1922,1922,Smile,0.783,0.912,0.0,0.243,0.0238,0.0,0.339,0.749,98.025
1923,1923,Stand Up For Love (2005 World Children's Day Anthem) - Radio Edit,0.385,0.382,8.0,0.0407,0.475,3.05e-06,0.188,0.149,103.841
1924,1924,Mother Mother,0.371,0.674,2.0,0.0709,0.0135,0.0,0.208,0.551,174.567
1925,1925,A Walk In The Black Forest,0.701,0.38,2.0,0.0294,0.611,0.728,0.233,0.783,106.284
1926,1926,Here Without You,0.469,0.67,10.0,0.027,0.00815,0.0,0.132,0.158,144.045
1927,1927,PILLOWTALK,0.588,0.702,11.0,0.0496,0.104,0.0,0.089,0.429,124.909
1928,1928,A Simple Life,0.687,0.516,2.0,0.0242,0.674,4.85e-06,0.127,0.572,93.96
1929,1929,21 Guns,0.268,0.742,5.0,0.0355,0.0518,0.0,0.626,0.416,159.779
1930,1930,Roxanne,0.612,0.665,5.0,0.39,0.0482,1.4e-06,0.0425,0.69,133.021
1931,1931,Boy Oh Boy,0.702,0.549,3.0,0.107,0.387,0.0,0.105,0.825,137.874
1932,1932,Sitting on Top of the World,0.558,0.957,10.0,0.0523,0.0214,2.43e-06,0.0954,0.687,124.847
1933,1933,Sweet About Me,0.686,0.738,3.0,0.0299,0.117,0.0,0.295,0.506,132.011
1934,1934,Shallow,0.572,0.385,7.0,0.0308,0.371,0.0,0.231,0.323,95.799
1935,1935,Halo,0.508,0.72,11.0,0.0628,0.272,0.0,0.0563,0.472,79.983
1936,1936,Without You Here,0.494,0.712,5.0,0.0272,0.00257,1.06e-06,0.362,0.04,87.917
1937,1937,True Blue,0.798,0.909,11.0,0.045,0.231,0.0,0.0502,0.866,117.947
1938,1938,Smoky Places,0.605,0.483,3.0,0.0413,0.457,0.0,0.298,0.738,124.197
1939,1939,Discotheque,0.579,0.812,4.0,0.0367,0.00088,0.102,0.103,0.627,120.361
1940,1940,#WHERESTHELOVE - Charity Single,0.521,0.667,8.0,0.0458,0.509,0.0,0.102,0.494,91.007
1941,1941,Slow Twistin',0.804,0.689,8.0,0.0319,0.126,0.0,0.0391,0.924,120.279
1942,1942,Breathe Again,0.689,0.677,0.0,0.0326,0.0697,0.0,0.0877,0.259,153.922
1943,1943,Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams),0.557,0.74,6.0,0.0879,0.0018,0.422,0.148,0.801,114.379
1944,1944,Juice,0.766,0.885,0.0,0.102,0.00666,0.0,0.348,0.831,119.908
1945,1945,Girls,0.657,0.913,11.0,0.0528,0.00392,0.00149,0.466,0.906,108.036
1946,1946,I Am a Rock,0.66,0.611,0.0,0.0392,0.423,1.11e-05,0.107,0.749,113.898
1947,1947,The Greatest,0.664,0.725,1.0,0.266,0.0102,0.000479,0.0562,0.728,191.927
1948,1948,To Be with You - 2010 Remastered Version,0.687,0.375,4.0,0.0536,0.286,0.0,0.133,0.45,83.642
1949,1949,Champagne Supernova - Remastered,0.294,0.825,2.0,0.0404,0.465,0.0841,0.354,0.122,150.338
1950,1950,Dedication To My Ex (Miss That),0.827,0.717,0.0,0.06,0.0181,7.17e-06,0.0938,0.966,119.018
1951,1951,Like a Prayer,0.624,0.842,5.0,0.0376,0.264,2.11e-05,0.181,0.257,111.037
1952,1952,WITHOUT YOU,0.662,0.413,0.0,0.0299,0.213,0.0,0.134,0.467,93.005
1953,1953,All My Lovin,0.18,0.313,0.0,0.0295,0.224,1.76e-06,0.124,0.315,95.357
1954,1954,It's All Right,0.698,0.418,1.0,0.151,0.526,0.0,0.263,0.751,108.633
1955,1955,Learning To Fly,0.651,0.766,0.0,0.0299,0.206,0.00103,0.362,0.949,116.74
1956,1956,Tragedy,0.667,0.549,2.0,0.0276,0.092,0.0056,0.242,0.804,117.97
1957,1957,A Moment Like This,0.261,0.562,8.0,0.0301,0.423,7.54e-06,0.131,0.167,70.543
1958,1958,Currency,0.62,0.688,7.0,0.0367,0.00199,1.24e-05,0.0957,0.211,89.033
1959,1959,We're Good,0.722,0.588,6.0,0.0544,0.0319,0.0,0.183,0.59,134.01
1960,1960,Distant Sun,0.404,0.74,3.0,0.0278,0.0083,0.000142,0.119,0.643,111.47
1961,1961,Paradise,0.849,0.629,11.0,0.0474,0.0723,0.0,0.104,0.602,122.074
1962,1962,Dancing in the City,0.732,0.431,0.0,0.0504,0.254,0.0864,0.102,0.564,101.803
1963,1963,Moody River,0.616,0.728,5.0,0.0312,0.581,4.73e-05,0.102,0.685,139.428
1964,1964,Real Love x Sunchyme (feat. Jess Glynne) [VIP Mash-up],0.598,0.833,2.0,0.0497,0.0172,0.0,0.544,0.464,125.004
1965,1965,Unwritten,0.706,0.8,5.0,0.0399,0.00584,0.0,0.0822,0.629,100.011
1966,1966,Early Warning,0.431,0.954,8.0,0.071,6.74e-05,0.00527,0.345,0.571,125.519
1967,1967,Breakaway,0.446,0.701,9.0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958
1968,1968,We No Speak Americano - Radio Edit,0.905,0.783,3.0,0.0498,0.0566,0.0472,0.154,0.725,125.019
1969,1969,It's Alright,0.604,0.94,5.0,0.0368,0.00146,6.01e-05,0.118,0.376,129.944
1970,1970,Don't Trust Me,0.757,0.629,7.0,0.125,0.018,0.0,0.339,0.711,129.946
1971,1971,We Used To Be Friends,0.712,0.665,6.0,0.0266,7.18e-05,0.192,0.306,0.594,105.284
1972,1972,Goodbye,0.728,0.912,9.0,0.0486,0.0695,0.00796,0.229,0.687,119.991
1973,1973,Roses - Imanbek Remix,0.77,0.724,8.0,0.0495,0.0167,0.0107,0.353,0.898,121.975
1974,1974,MacArthur Park - Single Version,0.573,0.672,4.0,0.0406,0.0817,0.000752,0.0601,0.465,131.054
1975,1975,You Can Get It If You Really Want,0.797,0.388,1.0,0.0557,0.192,0.0,0.0599,0.756,128.529
1976,1976,The Night Chicago Died,0.767,0.45,0.0,0.0824,0.347,0.0,0.113,0.809,106.847
1977,1977,Warrior,0.758,0.552,11.0,0.0342,0.0439,0.00025,0.315,0.206,140.021
1978,1978,BareNaked - Video Version,0.577,0.834,7.0,0.0405,0.0214,3.51e-06,0.0368,0.723,161.952
1979,1979,Own This Club,0.758,0.809,10.0,0.0951,0.198,0.0,0.277,0.846,125.013
1980,1980,Thank You,0.725,0.583,1.0,0.0427,0.3,0.000238,0.0665,0.762,79.984
1981,1981,Lose Control (feat. Ciara & Fat Man Scoop),0.904,0.813,4.0,0.121,0.0311,0.00697,0.0471,0.81,125.461
1982,1982,A Mean Pair of Jeans,0.753,0.626,9.0,0.104,0.649,1.43e-05,0.0753,0.851,128.923
1983,1983,Say So,0.778,0.606,1.0,0.0359,0.0932,0.0,0.05,0.601,107.987
1984,1984,Automatic,0.578,0.855,2.0,0.0358,0.00424,0.0,0.136,0.883,136.897
