song_id,track_uri,track_name,artist,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels,agglo_labels,gaussian_labels
6871,spotify:track:2U8g9wVcUu9wsg6i7sFSv8,Every Teardrop Is a Waterfall,Coldplay,0.425,0.732,0.0396,0.00194,0.0103,0.171,0.333,117.98,9,3,7
6872,spotify:track:0vTKR5TQD03kASmEGlyDF3,In These Arms,Bon Jovi,0.51,0.915,0.0562,0.00884,1.75e-05,0.205,0.459,123.257,5,8,8
6873,spotify:track:1SLxVWqXo9zNrrDKRa3m1G,Viva La Vida,Coldplay,0.486,0.617,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,9,1,9
6874,spotify:track:0SIb6UH95eW0VCGj22IhFo,Goodness Gracious,Ellie Goulding,0.568,0.8,0.0687,0.0449,0.0,0.343,0.55,115.104,0,8,3
6875,spotify:track:04YFRczeeieYRlsrPJ8hjh,Real Life,"Duke Dumont, Gorgon City, NAATIONS",0.673,0.741,0.0549,0.149,0.00101,0.165,0.604,123.941,0,0,1
6876,spotify:track:6INwti4FZM31l0lJDKbpxn,Jubel - Radio Edit,Klingande,0.686,0.524,0.0343,0.649,0.0569,0.14,0.0951,124.938,1,5,4
6877,spotify:track:2o1snIISD13qYK7JiFFIR8,Get Up (Rattle) [feat. Far East Movement],Bingo Players,0.801,0.985,0.0647,0.0205,7.21e-06,0.298,0.722,127.992,7,6,8
6878,spotify:track:2q1IrGfID48gnXawZA5ekH,Dancing To The Same Song,Elen Levon,0.556,0.886,0.11,0.0187,0.0,0.173,0.276,129.951,9,3,8
6879,spotify:track:5fnP8bD1LwxYVqoMPOW2Se,So Beautiful - Single Version,Pete Murray,0.495,0.443,0.0265,0.454,9.26e-05,0.104,0.337,83.232,3,2,9
6880,spotify:track:1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,0.45,0.329,0.0441,0.818,0.00109,0.135,0.266,71.884,1,5,9
6881,spotify:track:4Dm8Fvuapc297EHBxkuc28,Black and Blue,Chain,0.561,0.372,0.161,0.32,0.000667,0.128,0.627,107.117,3,0,6
6882,spotify:track:3CYnpM1LjZ9I7RLJTraefV,We Are the Champions (Ding a Dang Dong) - Radio Edit,Crazy Frog,0.634,0.949,0.0826,0.494,0.00101,0.27,0.336,130.005,3,3,3
6883,spotify:track:3fEoJxnPpfIHwFHKiFtqbA,Break Up Song,Little Mix,0.626,0.749,0.0443,0.00515,0.0,0.215,0.6,90.033,0,8,8
6884,spotify:track:1KwSX5vubaSHtCeqO0yvZK,Spinning Around,Kylie Minogue,0.757,0.731,0.0537,0.283,7.67e-05,0.0917,0.67,120.04,8,0,1
6885,spotify:track:7viCimyhkPVR1lKOWus8KL,Eloise - Single Version,The Damned,0.247,0.72,0.0386,0.0937,5.86e-05,0.12,0.445,144.653,5,3,9
6886,spotify:track:30vF99AT4nrhYy4m2Y5e3Q,Teenage Idol,Ricky Nelson,0.677,0.46,0.0308,0.816,8.19e-05,0.129,0.586,117.834,2,5,9
6887,spotify:track:4yFwM7hqSVz2oDyhgjxK8B,Hello,"Stafford Brothers, Lil Wayne, Christina Milian",0.652,0.851,0.0368,0.281,0.0,0.883,0.55,123.083,6,7,3
6888,spotify:track:6oXa5pLk2L2ZfmeUPHxP35,Say You Will - 2008 Remaster,Foreigner,0.693,0.816,0.027,0.195,0.0,0.0406,0.589,126.068,0,0,1
6889,spotify:track:3fjmSxt0PskST13CSdBUFx,Somewhere I Belong,Linkin Park,0.451,0.951,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,5,3,8
6890,spotify:track:0zxqfxaryaMnbfT8BEm9vk,2012 (It Ain't The End),"Jay Sean, Nicki Minaj",0.717,0.792,0.0393,0.199,0.0,0.423,0.513,126.975,6,0,3
6891,spotify:track:7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,salem ilese,0.738,0.621,0.0486,0.424,7.39e-06,0.692,0.715,113.968,6,7,3
6892,spotify:track:1NXHwS75sCmkMZAE0zvwl0,I Won't Let You Down,Ph.D.,0.553,0.406,0.028,0.0524,0.686,0.125,0.231,108.713,4,4,2
6893,spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,What Hurts The Most,Rascal Flatts,0.537,0.674,0.0277,0.0088,0.0,0.265,0.33,136.002,9,3,8
6894,spotify:track:14BNlprhNMYVRUROXn6N87,Mystify,INXS,0.605,0.839,0.037,0.0116,0.000327,0.113,0.398,129.439,0,3,8
6895,spotify:track:6kCJMxv445L2okuTiou1fR,Tell Her About It,Billy Joel,0.565,0.894,0.175,0.00777,0.0,0.49,0.737,182.262,6,1,6
6896,spotify:track:0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,0.543,0.87,0.0428,0.358,0.000939,0.792,0.754,100.804,6,9,3
6897,spotify:track:7dgPaaeQSRyJzfloU8Yjpo,White Men Can't Jump,Riff,0.795,0.817,0.0547,0.00414,0.0,0.451,0.747,113.15,6,6,8
6898,spotify:track:75POD9WZXaGavNVyR0LHt4,These Days,Powderfinger,0.15,0.454,0.0343,0.0398,0.0186,0.158,0.105,83.746,9,2,4
6899,spotify:track:3GpdNg7Krt9vjc6tgDoKe1,Breakfast At Tiffany's,Deep Blue Something,0.624,0.826,0.0287,0.113,0.0,0.0938,0.526,110.368,0,0,1
6900,spotify:track:7safX55XidhznxK5eDdDm5,I Can't Dance - Remastered 2007,Genesis,0.916,0.523,0.0521,0.432,1.13e-05,0.0488,0.88,107.564,8,0,3
6901,spotify:track:5YKrfw8DX2XO3UpzMafU3m,Endless Love (with Mariah Carey),"Luther Vandross, Mariah Carey",0.228,0.494,0.0295,0.712,0.0,0.143,0.2,95.921,1,5,9
6902,spotify:track:5vjmFhes2UVEo5aGQ27q7l,Tired of Being Alone,Al Green,0.769,0.39,0.0391,0.365,0.0104,0.0673,0.61,98.077,8,1,4
6903,spotify:track:4nS1sut0R2mgmFitKIShVe,On My Mind,Ellie Goulding,0.702,0.705,0.0543,0.258,5.93e-06,0.0879,0.743,154.909,8,0,3
6904,spotify:track:0nhu2tp9FXwTu8kUDvS0xO,Remember Me - Original Mix,Blue Boy,0.88,0.685,0.0422,0.0441,0.876,0.117,0.963,100.863,4,4,2
6905,spotify:track:4HRa9ZWcmZ8JD7UySPu0wT,Don't Stop (Color on the Walls),Foster The People,0.611,0.948,0.0753,0.00183,0.0995,0.0969,0.79,133.004,7,6,2
6906,spotify:track:5DCA1FOUDBURlRTNg4ganf,Let Me Blow Ya Mind,"Eve, Gwen Stefani",0.905,0.559,0.11,0.249,0.0,0.0646,0.887,90.031,8,0,6
6907,spotify:track:4fgcGJjA7ALwhfzMv5SsZX,Nothing Matters,Jess & Matt,0.467,0.715,0.0424,0.207,0.0,0.111,0.536,173.866,5,0,9
6908,spotify:track:6SDlbkElf9W5E3nOuQeH2X,One More Try,Mariah Carey,0.516,0.469,0.0299,0.16,7.25e-05,0.138,0.158,119.955,9,2,9
6909,spotify:track:3unsLiH5FXmaDWtT5Imolu,Fallin',Alicia Keys,0.652,0.609,0.037,0.263,0.00101,0.233,0.482,95.986,3,1,3
6910,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,0.801,0.795,0.0504,0.0417,0.000113,0.0717,0.754,79.028,7,6,1
6911,spotify:track:7cjYWpqpBVtXbQTwvN9UYI,You Don't Know Me - Radio Edit,"Jax Jones, RAYE",0.88,0.646,0.166,0.179,0.0,0.271,0.666,123.985,8,6,6
6912,spotify:track:2sWRC12vYVTHjdTD2WOE4v,Days Of Wine And Roses - REMASTERED,Henry Mancini,0.246,0.171,0.0298,0.852,0.0,0.195,0.205,81.235,1,5,9
6913,spotify:track:0qDUJiDCBIKn6n8km7KvUO,Je T'aime,Abigail,0.457,0.561,0.029,0.552,0.505,0.362,0.631,81.383,4,4,0
6914,spotify:track:0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,Sam Smith,0.453,0.496,0.0453,0.554,2.65e-05,0.0772,0.501,80.994,3,2,9
6915,spotify:track:1Y7gtQvTAga7oLUZdueApS,Born Together,The Potbelleez,0.713,0.886,0.0364,0.00601,0.0,0.286,0.48,130.033,0,3,8
6916,spotify:track:0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,0.789,0.716,0.0432,0.129,1.07e-05,0.069,0.611,125.906,0,0,1
6917,spotify:track:1nLnpLXvl68RZCSjfkyiaa,Brain Stew,Green Day,0.559,0.543,0.302,0.00133,2e-05,0.0577,0.337,75.958,9,1,6
6918,spotify:track:17tb2ctUuwWdBCOwyrwGea,What Do I Have to Do,Kylie Minogue,0.565,0.966,0.0437,0.121,0.0395,0.115,0.948,122.079,7,6,4
6919,spotify:track:0J1JdPuKQ1uUOueYLEU2BC,Having a Party,Sam Cooke,0.526,0.555,0.0456,0.532,0.0,0.388,0.736,123.615,2,0,3
6920,spotify:track:6Gn02ZC8juXwQ10Xk7ACXx,The Reason,Hoobastank,0.474,0.659,0.0292,0.0125,0.0,0.154,0.075,82.957,9,2,8
6921,spotify:track:2Rwux3fRY1xxl167muIo93,I Ran (So Far Away) - Single Edit,A Flock Of Seagulls,0.537,0.815,0.0348,0.000418,0.807,0.194,0.691,145.424,4,4,2
6922,spotify:track:1lvpicn5ni5RLhJrPVunGm,I Don't Want To Be With Nobody But You (feat. Wendy Matthews),"Absent Friends, Wendy Matthews",0.539,0.502,0.0316,0.0367,0.0,0.103,0.466,80.639,0,1,1
6923,spotify:track:7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,0.632,0.702,0.148,0.0114,0.0,0.108,0.523,162.958,5,1,6
6924,spotify:track:67WTwafOMgegV6ABnBQxcE,Some Nights,fun.,0.672,0.738,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,0,3,1
6925,spotify:track:2p3S6dHgXqNAi5nV1Gd85i,Bonnie Please Don't Go (She's Leavin'),Kevin Johnson,0.617,0.552,0.0331,0.664,0.0,0.548,0.888,104.12,2,9,3
6926,spotify:track:3Ubzvmqs1Dp2y3zjpZ0W0l,Luv Your Life,Silverchair,0.366,0.472,0.0262,0.00762,0.00106,0.537,0.399,80.047,6,7,3
6927,spotify:track:3n7zpzU7C4Ik7U84a4Jj0O,Fall At Your Feet,Crowded House,0.652,0.378,0.0258,0.469,0.00623,0.106,0.558,102.507,3,2,4
6928,spotify:track:2B98ljvzqpCVgt5reTHq28,Better Man,Pearl Jam,0.445,0.671,0.0387,0.165,1.56e-05,0.0791,0.267,125.712,9,2,9
6929,spotify:track:5rwdhliMmo0aAQ08vU0AOZ,Maps,Maroon 5,0.742,0.713,0.0303,0.0205,0.0,0.059,0.879,120.032,7,6,1
6930,spotify:track:55whbebR4olz2HHcRQa2kx,Sorry,Madonna,0.589,0.877,0.046,0.00121,0.013,0.169,0.443,132.971,0,8,7
6931,spotify:track:1v1eNyBIGCl25OGcNdJ3Qd,Better Best Forgotten,Steps,0.717,0.989,0.0293,0.158,5.06e-05,0.272,0.737,129.006,7,6,3
6932,spotify:track:6rziy8I9tEo84qHCHz2a79,"Oh, Monah",The Cherokees,0.659,0.786,0.0271,0.504,0.0,0.363,0.949,104.641,2,9,3
6933,spotify:track:56z2qI0gKcPthQF6l8AW3E,Bust Your Windows,Jazmine Sullivan,0.683,0.664,0.0332,0.538,0.0,0.0671,0.866,106.991,2,9,9
6934,spotify:track:1eFOYKVociYWN0RwUgJFvY,The Very Thought of You,Michael Bublé,0.255,0.131,0.0323,0.713,0.00102,0.107,0.11,173.134,1,5,9
6935,spotify:track:794pcMq18sBEsmwjRq0aOI,The World I Know,Collective Soul,0.514,0.704,0.0261,0.0515,0.00219,0.228,0.386,76.975,9,3,9
6936,spotify:track:6F2vo4sxRNQ58VYe3pdiaL,Rapture,Blondie,0.724,0.704,0.0511,0.113,0.00425,0.466,0.96,107.486,7,6,7
6937,spotify:track:2fGxYYMQbVqgIdaqfz2OwA,Younger Now,Miley Cyrus,0.548,0.873,0.0618,0.00129,4.55e-05,0.138,0.328,121.918,9,3,8
6938,spotify:track:5y69gQtK33qxb8a24ACkCy,A Thousand Miles,Vanessa Carlton,0.559,0.845,0.0379,0.222,0.0,0.164,0.304,94.915,9,3,9
6939,spotify:track:4lgZJvM3yx4jdfRRUjDG3I,A Little Bit of Soap,Paul Davis,0.736,0.262,0.0473,0.649,1.97e-06,0.148,0.738,126.596,2,5,3
6940,spotify:track:75JSsGwnP8J6psTsJIr9Vt,Out Of Mind Out Of Sight,Models,0.628,0.771,0.0536,0.0117,0.000986,0.203,0.793,122.091,7,6,8
6941,spotify:track:5qbrpQ5ac44s48PU1ouUVC,Ain't No Doubt,Jimmy Nail,0.684,0.921,0.0414,0.0377,0.000358,0.055,0.775,101.991,7,6,1
6942,spotify:track:307wdnyFVlUJSWMtX5IMVl,Polka,Yves Klein Blue,0.514,0.823,0.0643,0.0161,0.0,0.086,0.776,105.725,7,6,8
6943,spotify:track:1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,Nirvana,0.502,0.912,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,7,8,8
6944,spotify:track:2TKjbUc3zvWKFDDcMkDabH,New Moon Rising,Wolfmother,0.569,0.916,0.0504,5.88e-05,0.00944,0.151,0.202,135.985,9,3,7
6945,spotify:track:5LGqFIVBf3ZUeFBpc87CFS,Life,Des'ree,0.721,0.74,0.0413,0.113,4.07e-05,0.0847,0.716,104.812,8,0,1
6946,spotify:track:2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,"Pitbull, Ne-Yo",0.721,0.802,0.0583,0.0921,0.0,0.694,0.724,124.022,6,7,3
6947,spotify:track:3mQ943gsF69OINypCuYpNT,"Show Me Heaven - From ""Days Of Thunder""",Maria McKee,0.501,0.43,0.0278,0.807,0.000765,0.445,0.374,80.317,1,5,3
6948,spotify:track:0zABw1PtGYHsU4VDpDZsra,Needles and Pins - Mono,The Searchers,0.566,0.953,0.0393,0.0546,2.86e-05,0.0637,0.887,124.284,7,6,1
6949,spotify:track:1D7WYNNdz27qV6HFxfmw0K,Got to Be Certain,Kylie Minogue,0.749,0.985,0.0406,0.0288,0.406,0.126,0.963,117.475,7,4,2
6950,spotify:track:55ZWTl8lj0Ms5wynXffjk8,Key To My Heart,Craig David,0.595,0.612,0.0278,0.0555,0.0,0.105,0.487,93.863,0,1,1
6951,spotify:track:2pp1JD85KtFxRz94efpQj8,I'll Be Gone,Spectrum,0.523,0.802,0.0984,0.194,7.93e-06,0.337,0.413,73.978,0,0,6
6952,spotify:track:4zvcdfyrGUGgJRsgiCJlVX,Music Box Dancer,Frank Mills,0.467,0.471,0.039,0.572,0.824,0.122,0.794,132.164,4,4,0
6953,spotify:track:7hIo2An8IJ0gBtzogU7Lud,If I Can't Have You,Yvonne Elliman,0.618,0.602,0.0373,0.463,1.02e-06,0.856,0.909,109.215,6,9,3
6954,spotify:track:0aord9VSv8dG5IckOo7jmI,Gotta Be the One,Maxine Nightingale,0.608,0.579,0.158,0.24,0.0,0.143,0.949,180.973,8,0,6
6956,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.669,0.832,0.0682,0.0106,0.0,0.0968,0.7,113.035,7,6,8
6957,spotify:track:6EIVLz5xM1xE29r0OmIkWt,Falling Slowly,"Glen Hansard, Markéta Irglová",0.34,0.209,0.0279,0.679,0.000443,0.101,0.151,137.042,1,5,9
6958,spotify:track:46GGxd8TVRt6FjUBfCavVT,Renegades,X Ambassadors,0.514,0.858,0.0896,0.0127,0.0528,0.251,0.6,89.833,0,8,5
6959,spotify:track:78K0CsNamJ1LdSrWO7CxCn,Howzat,Sherbet,0.405,0.703,0.0348,0.43,1.03e-05,0.135,0.651,108.855,2,0,9
6960,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,Tom Petty,0.765,0.476,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,8,0,1
6961,spotify:track:5tMvBAxxchFuqu5FQw5su9,Cry,The Mavis's,0.451,0.933,0.058,0.000897,0.000431,0.29,0.431,126.94,5,3,8
6962,spotify:track:5hGSM1NIumwLgI0Y97X9xB,New Thang,Redfoo,0.743,0.841,0.0391,0.0156,0.0,0.133,0.814,100.003,7,6,8
6963,spotify:track:3BT6pJdmvpsjCHsbZg9fzF,I'm a Mess,Bebe Rexha,0.63,0.694,0.0253,0.00281,0.0,0.0719,0.216,97.005,9,3,8
6964,spotify:track:3QgsPdDBXZKrpa2iQndFnZ,You Make Me Feel Brand New,The Stylistics,0.454,0.336,0.0243,0.849,2.6e-05,0.102,0.203,75.589,1,5,9
6965,spotify:track:2MHCiOohBZEQuLgDTPvSzF,Love on Me,"Galantis, Hook N Sling",0.562,0.906,0.0758,0.105,0.0,0.145,0.674,124.146,5,8,6
6966,spotify:track:0YZ3J8xzGwLOg4yEgST1YK,With A Little Help From My Friends,Joe Cocker,0.307,0.43,0.0629,0.288,0.000994,0.0988,0.305,145.224,3,2,3
6967,spotify:track:4yy9bqYoWZaU3VJjGDkHOw,Take Me Back,Noiseworks,0.439,0.677,0.0384,0.00921,0.0,0.132,0.364,111.955,9,3,8
6968,spotify:track:1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,Jason Derulo,0.671,0.808,0.0652,0.02,0.0,0.134,0.637,121.956,0,0,8
6969,spotify:track:5PKWUDfQFtc5qqo8cs1gQp,Set Fire to the Rain,Adele,0.603,0.67,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,0,3,1
6970,spotify:track:2gam98EZKrF9XuOkU13ApN,Promiscuous,"Nelly Furtado, Timbaland",0.808,0.97,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,7,6,1
6971,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,Better in Time,Leona Lewis,0.584,0.7,0.0506,0.512,2.43e-05,0.13,0.549,163.953,2,0,3
6972,spotify:track:1kKgSjOsfDM9Qxn6viaNyy,Oh Yeah,Taxiride,0.479,0.854,0.0533,0.00363,0.0,0.0945,0.165,130.086,9,3,8
6973,spotify:track:1UBQ5GK8JaQjm5VbkBZY66,Sharp Dressed Man - 2008 Remaster,ZZ Top,0.601,0.859,0.0276,0.000359,0.00124,0.0871,0.446,125.145,0,8,8
6974,spotify:track:5pZrTiyyerSGHUJExDCOxZ,Country Grammar (Hot Shit),Nelly,0.865,0.664,0.108,0.00689,0.0,0.142,0.565,162.831,0,0,6
6975,spotify:track:2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),Guns N' Roses,0.456,0.59,0.0327,0.00182,0.00379,0.104,0.243,124.635,9,2,8
6976,spotify:track:6ezg5Mm5UEEi3Oqsbb7Cjn,"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)","DJ Khaled, Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future, Rick Ross",0.412,0.548,0.243,0.0173,0.0,0.181,0.176,81.293,9,1,6
6977,spotify:track:6qJSIEaUw2VDYRzzHcKjqm,(Say) You're My Girl,Roy Orbison,0.424,0.657,0.0289,0.727,0.000162,0.153,0.85,155.56,2,9,9
6978,spotify:track:1TQZzuDUPMRM2qdstODLYX,Young World - Remastered 2005,Ricky Nelson,0.532,0.607,0.0304,0.37,6.56e-05,0.136,0.718,117.214,2,0,9
6979,spotify:track:1Vb0sEHboCBthv6fUqLjME,(Baby I've Got You) On My Mind,Powderfinger,0.366,0.969,0.0932,0.000676,0.000127,0.106,0.665,146.542,5,8,8
6980,spotify:track:1e1oPDrzCWHapxh9GD6vNw,Put Yourself in My Place,"Kylie Minogue, Ronin",0.564,0.81,0.0296,0.0176,0.475,0.155,0.713,76.958,4,4,2
6981,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,Closer,"The Chainsmokers, Halsey",0.748,0.524,0.0338,0.414,0.0,0.111,0.661,95.01,2,2,9
6982,spotify:track:6BPDPcnbDMDf58srVzbfX9,Viva Forever,Spice Girls,0.473,0.698,0.0349,0.0648,0.231,0.136,0.21,168.817,9,1,2
6983,spotify:track:60v1Msg47yJwXDzap8PYe1,Empire State Of Mind,"JAY-Z, Alicia Keys",0.505,0.958,0.396,0.0287,0.0,0.417,0.807,173.422,5,1,6
6984,spotify:track:3545jkMQTsrgBUIIS0ai8F,Pinball Wizard / See Me Feel Me,The New Seekers,0.324,0.76,0.0378,0.0401,0.0,0.0705,0.45,99.232,9,3,9
6985,spotify:track:4cqYUqmKMcb3q1tdImVpGW,Weightless,All Time Low,0.497,0.923,0.137,0.00282,0.0,0.158,0.667,181.075,5,8,6
6986,spotify:track:6RnKm1xSMDnPtzWx8K9T8a,It's Hard to Be Humble,Mac Davis,0.375,0.473,0.0587,0.252,0.0,0.281,0.584,163.181,3,0,3
6987,spotify:track:6fOPuabPdAJ0HgqJFcDGb1,Apologize,OneRepublic,0.593,0.74,0.0339,0.363,2.22e-05,0.102,0.502,118.008,3,0,9
6988,spotify:track:6Szw3sQC5Zssr15AJsUY9J,Love To Love You Baby,Donna Summer,0.622,0.425,0.052,0.292,5.73e-05,0.0498,0.417,96.168,3,1,3
6989,spotify:track:2z4pcBLQXF2BXKFvd0BuB6,Tip Toe (feat. French Montana),"Jason Derulo, French Montana",0.845,0.709,0.0714,0.0233,0.0,0.094,0.62,98.062,0,6,8
6990,spotify:track:3EfugazgSddQvzZpkof5I4,Ciao Adios,Anne-Marie,0.698,0.882,0.0863,0.127,0.0,0.15,0.445,106.083,0,3,6
6991,spotify:track:5PuJ00qKGWqbGeeWbt8WJb,Heartbeat Loud,"Andy C, Fiora",0.421,0.961,0.0428,0.00174,0.000887,0.115,0.5,174.046,5,3,8
6992,spotify:track:3ZUALyBZfm4pRaMXMYRbbg,In My Mind,"Dynoro, Gigi D'Agostino",0.675,0.75,0.157,0.257,1.69e-05,0.151,0.131,125.854,9,2,6
6993,spotify:track:4Vng7f02Hz7XvPFsC1qFjl,I'm into Something Good,Herman's Hermits,0.589,0.451,0.0315,0.822,1.25e-06,0.151,0.734,134.082,2,9,9
6994,spotify:track:1huvTbEYtgltjQRXzrNKGi,Don't,Ed Sheeran,0.806,0.608,0.0659,0.0113,0.0,0.635,0.849,95.049,6,6,3
6995,spotify:track:5nTODgLl2IWaHgP86f6a0F,1000 Stars,Natalie Bassingthwaighte,0.496,0.568,0.0336,0.0445,1.47e-06,0.0977,0.455,82.907,0,1,1
6996,spotify:track:123RhEzztpTieeEd13NexC,Pictures Of Lily,The Who,0.524,0.668,0.0432,0.373,0.0,0.159,0.794,126.846,2,0,9
6997,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Fall Out Boy,0.459,0.891,0.0623,0.00511,0.0,0.106,0.588,154.837,5,3,8
6998,spotify:track:6lazLV13sV8VNGJTjL4Zeu,Black Is Black,Los Bravos,0.575,0.843,0.0584,0.239,5.16e-06,0.0764,0.858,128.169,7,6,1
6999,spotify:track:359mcwgSBkbB6FSWnl6c4F,Touch It,Monifah,0.858,0.545,0.0768,0.0287,0.0517,0.136,0.815,115.458,8,0,5
7000,spotify:track:01u6AEzGbGbQyYVdxajxqk,Don't Be Cruel,Elvis Presley,0.697,0.55,0.179,0.856,3.44e-05,0.0907,0.844,84.802,2,9,5
7001,spotify:track:4RADreHMvMkZwsPgPr9z5c,"Rhythm Is A Dancer - 7"" Edit",SNAP!,0.794,0.745,0.037,0.273,0.000414,0.143,0.706,124.249,8,0,9
7002,spotify:track:6rdBDD7NUXE26qs2MJSrkm,Don't Cry - Remastered,Human Nature,0.711,0.938,0.0745,0.161,0.0232,0.0583,0.939,108.979,7,6,5
7003,spotify:track:3EofjRgUI1WrzqqtLb8NoF,Cheyenne,Jason Derulo,0.554,0.768,0.127,0.0126,7.13e-06,0.122,0.324,99.679,9,3,6
7004,spotify:track:32L05FkUrYfVlc0IwJ45ld,MONTERO (Call Me By Your Name),Lil Nas X,0.433,0.498,0.207,0.263,0.0,0.339,0.69,79.434,8,1,6
7005,spotify:track:7lVNTXkI3cHFvcXiI8damb,I Need a Girl (Pt. 1) [feat. Usher & Loon],"Diddy, Loon, Usher",0.66,0.707,0.208,0.397,0.0,0.211,0.761,89.279,2,0,6
7006,spotify:track:7vzjynr2iQKzH6r6QbSE8I,Tobacco Road,The Nashville Teens,0.658,0.384,0.108,0.876,1.88e-05,0.257,0.575,135.45,1,5,3
7007,spotify:track:47gmoUrZV3w20JAnQOZMcO,Blue Suede Shoes,Elvis Presley,0.557,0.66,0.056,0.654,1.66e-06,0.138,0.962,95.252,2,9,3
7008,spotify:track:0PBPO8rmYjmehH4j4ymOxl,How Deep Is Your Love,Dru Hill,0.725,0.446,0.077,0.0354,1.51e-05,0.312,0.774,94.403,8,0,6
7009,spotify:track:6LiK3fDottplOUsLHfhXto,Here Comes the Hotstepper,Ini Kamoze,0.882,0.456,0.19,0.0178,0.000191,0.126,0.452,100.362,0,1,6
7010,spotify:track:2HfKAe4ZlaJXjrggObJ24P,Friends & Lovers,"Gloria Loring, Carl Anderson",0.529,0.222,0.0298,0.789,0.0,0.096,0.164,111.196,1,5,9
7011,spotify:track:4cAXvxzp3q7NIg0gFXjjvi,Style,Taylor Swift,0.598,0.786,0.0382,0.00256,0.00143,0.117,0.456,95.021,0,3,8
7012,spotify:track:2ZcNJZJZlXP9GFBqnBwBON,Stagger Lee,P.J. Proby,0.28,0.721,0.0713,0.413,0.0,0.217,0.505,102.88,3,3,3
7013,spotify:track:0UnTaVkntyh3vqvLEvbpQx,In Your Eyes (with Doja Cat) - Remix,"The Weeknd, Doja Cat",0.679,0.731,0.0319,0.00518,0.000127,0.0614,0.727,99.984,7,6,1
7014,spotify:track:2jyFtCGH9BUNgJcY6zrh3J,Have You Ever Been in Love - 2010 Remastered Version,Leo Sayer,0.424,0.511,0.0313,0.734,6.57e-05,0.113,0.343,129.53,1,5,9
7015,spotify:track:1eyrmeiDpdTkOmA839nPVQ,Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",0.483,0.787,0.102,0.112,0.0,0.257,0.58,122.058,5,8,6
7016,spotify:track:77asYwewm0lXvz76inosJm,Growing on Me,The Darkness,0.401,0.848,0.0484,0.00034,2.26e-05,0.342,0.487,136.214,5,3,8
7017,spotify:track:7u44eEBhSbO7J5DWIApQIg,Stay,Shakespears Sister,0.506,0.597,0.0371,0.526,0.000278,0.065,0.163,96.603,3,2,9
7018,spotify:track:3oQgTf0m4G725oBxu6rrh4,Barbados,Models,0.689,0.634,0.0327,0.04,2.06e-05,0.0834,0.941,112.943,8,6,1
7019,spotify:track:21Ed654mg06PW1w7xYvrXl,Tie a Yellow Ribbon Round the Ole Oak Tree (feat. Tony Orlando),"Dawn, Tony Orlando",0.57,0.646,0.0493,0.239,0.0,0.0457,0.642,89.237,8,0,1
7020,spotify:track:2TWTOOE397zriKCKwGLYgI,Bored To Death,blink-182,0.502,0.966,0.0946,0.00575,1.56e-06,0.117,0.638,159.948,5,3,8
7021,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,"Martin Garrix, Dua Lipa",0.584,0.54,0.0576,0.0895,0.0,0.261,0.195,137.972,9,2,3
7022,spotify:track:1cy5US2dffz6QGBAIzOGkq,I'll Be Loving You (Forever),New Kids On The Block,0.597,0.282,0.0256,0.285,0.0,0.105,0.301,134.797,3,2,9
7023,spotify:track:6lhZLbb0czULpjb2kFryPS,Let's Love,"David Guetta, Sia",0.662,0.868,0.0341,0.00882,0.00244,0.584,0.353,92.998,6,7,8
